business_id,name,address,city,state,stars
HBVzTJlmv1rD2SBL1OAOTg,Riverbend Peking House,"8338 18 Street SE, Suite 232",Calgary,AB,3.5
cNWxGkoyNssl17kY9-gAEw,Mighty Mango Restaurant,"15425 Bannister Road SE, Suite 18",Calgary,AB,4
vuXz17TgImV6_VNYwFkKYg,Taste of Yunnan,438 Dundas Street,Toronto,ON,3.5
pRwh3BEM-dhixAGJl_TgUA,Ten Ren Tea Company,454 Dundas St W,Toronto,ON,3
bwFxrxHrz9I36awGc-yjjw,TAO Northern Chinese Cuisine,220 Laird Drive,Toronto,ON,3.5
ld3lAIb7Eqhl08i71PCYng,Wuhan Noodle 1950,3621 Highway 7,Markham,ON,4
UmsRsglkyspIfrqmuP0uEw,Living Waters Therapies,"1114 Queen Street E, 2nd Floor",Toronto,ON,4.5
LckZpP8V1F5zU5ZKVrhp2Q,Xin Jiang Barbecue Restaurant,3330 Pharmacy Avenue,Scarborough,ON,3.5
XXGzCIcxzAZ6H98mxZbdqA,T&T Supermarket,222 Cherry Street,Toronto,ON,3.5
D84t4wCarKR7h9lbWZDFmQ,Tang Dynasty Best Food,8360 Kennedy Road,Markham,ON,2.5
yD2jmBrBPbLJ2yN3lQQHjw,Wangs Kitchen,"4559 Hurontario Street, Unit 12A",Mississauga,ON,3
bTGySRKZipOmjN27wuEVkw,Rice to Go,25 Thickson Rd N,Whitby,ON,4
uVzcDI3s3oFb1wzDDar0mQ,La Cabane de Danny,52 Rue de la Gauchetière O,Montréal,QC,3.5
SLH_6FIjptg5BEJbYNld6w,Oja Noodles House,689 Yonge Street,Toronto,ON,3.5
i0u5CzG81LrEwAI0X5OVkQ,Ming Room,6461 Mississauga Road,Mississauga,ON,3
BJLjRP7HvIbdQOZc9UoVNA,Congee Wong,"Promenade Mall, 1 Promenade Circle",Thornhill,ON,3
BHX0ghpo_r4lVxGRPEBIQw,The Dumpling King,"3290 Midland Avenue, Unit 2",Scarborough,ON,3.5
kXRTFpDLpNUoWDe96kGSVw,Ginger Beef Express,"356 Cranston Road SE, Suite 6006",Calgary,AB,3.5
o4gB1zWiCHgbjq-tNFRW-g,Panpan Noodle Bar,"23 Baldwin Street, 2nd Floor",Toronto,ON,3.5
5kr-0TOY6n0GK-riRg_08A,August Moon,9630 Elbow Dr SW,Calgary,AB,3
r-4QibHfGYJFzbFUtoCMNw,Chez Ping,7401 Boul Newman,LaSalle,QC,3
YEHWvvwcunakP4CyteM82A,The Brilliant Chinese Restaurant,7220 Kennedy Rd,Markham,ON,3.5
VOsvscZOFYzcsdbmAlVkiA,Mean Bao,181A Carlaw Avenue,Toronto,ON,4
bXiifZStiaS-4xO2fRsNXg,Happy Hill,806 Centre St NE,Calgary,AB,3.5
DoSp0KBcnwn4SYssW7P2Ow,Go For Tea,"230 Commerce Valley Drive E, Unit 2",Thornhill,ON,3
KRoJhHyPWORMJn1UO5kAkA,The Six Cafe and Restaurant,8920 Woodbine Avenue,Markham,ON,3.5
xYe-LX3lSKlNS3Wp29_YyA,China Palace,3530 Derry Rd E,Mississauga,ON,3
bsqHkqXLGyjZNM6xFl3xlQ,Brother's Taste of Asia,2335 162 Ave SW,Calgary,AB,3
rXJyCT9XqWD431B1lp4Thg,Spicy House,8392 Kennedy Road,Markham,ON,3
bzMO8LJmJtgo3KuyWGKUxA,Homemade Ramen,263 Spadina Avenue,Toronto,ON,4
f1iTkj320DVn4TyWcvsUjA,Golden Prince Seafood Chinese Restaurant,4855 14th Ave,Markham,ON,3
vxaFYMI3xdrdsFCaJI-Zcg,King's Restaurant - On Barlow,104 Meridian Rd NE,Calgary,AB,4
_MbwP_b3c5ZOCvCRArsyqw,Leo Fu's Szechwan & Mandarin Restaurant,511 70 Avenue SW,Calgary,AB,2.5
ls3r7doDW0p65cwMWxEIdQ,Grill Fish Cool,102 - 5005 Steeles Avenue E,Toronto,ON,2.5
tQ9BtMUHFr8rdpmjmayUcA,Lucky Noodle,1661 Denison Street,Markham,ON,3.5
UxC1BmMSuYRH38YBvSTnKw,Cafe Arc De Triomphe,5813 Yonge Street,North York,ON,3
Bu1SgnZblQhE345j3GlzUg,The Great Maratha,965 Eglinton Avenue W,Toronto,ON,4
lvU7Mu7YU_2Gfw6QvsKqqw,Royal Jasmine,"5165 Dixie Road, Unit 3",Mississauga,ON,3.5
a82qehaFBUa9AFIn9dNYEw,Pho Lam,"60 Dundas Street East, Unit 5A",Mississauga,ON,3.5
JethT5yt9ju6MGK8-N3oPg,Noodle Delight,2555 Victoria Park Avenue,Scarborough,ON,3
QTYA1yCbsCjRU6BYDdQJuw,Sweet Pea Dessert Cafe,"633 Silver Star Boulevard, Unit 121",Scarborough,ON,3.5
prr5pOED31nKWUfCHUvhrA,Restaurant Soy,5258 Boulevard Saint-Laurent,Montréal,QC,4
1yAbNyUgJhOjCz9EcOCWdA,Forestview Chinese Restaurant,468 Dundas Street W,Toronto,ON,3
yh6PbP1RY3eJKaRMeLaVmw,3Q,4323 Macleod Trail SW,Calgary,AB,4
y_3Csg19MnwCX8M_aMgMHA,Congee Delight,"3555 Don Mills Road, Unit 4",Toronto,ON,3.5
ywczsfJ5mTSIAL2PnIAKog,Amazing Seafood House,"4721 Highway 7 E, Unit 5",Markham,ON,3
t_i2Viy-GcEMnDwsnkcoCw,Sail Sushi,4352 Kingston Road,Scarborough,ON,2.5
_UZR3RZ56PnUO2ZpNba0Kg,Soupebol Nouillerie,1245 Du Square-Phillips Rue,Montréal,QC,2.5
i0h_osnln8_0I34Vliq_mQ,Tian Fu Chinese Restaurant,4771 Steeles Avenue E,Toronto,ON,3
uLzgiSqVg5Pr93VVXSdOlg,Nouilles de Lan Zhou,1006 Boulevard Saint-Laurent,Montréal,QC,4.5
cwsxAGssF-DBU-Gj9_yg9Q,Ta Chido,5611 Avenue du Parc,Montréal,QC,4
ovlWOSKVjGecnaPuZLv_OQ,Crown Princess Fine Dining,1033 Bay Street,Toronto,ON,3.5
c8W-jLGOk74_h9gOa68xSQ,One Plus One BBQ,"633 Silverstar Boulevard, Unit 105",Toronto,ON,3
ioJYj9mFRprldQ3Yf2CLTA,China Court Express,554 Sheppard Avenue W,North York,ON,2.5
nGAw4TZ8pBT7ZQxi-Mxf8Q,Asian King,800 Steeles Avenue W,Markham,ON,2.5
hfeu3UZ-OrCgf5mp6RBjvA,The Taste of Home,"3636 Steeles Avenue E, Unit 177-120",Markham,ON,3.5
GL7tuUyuCPsz1L0L81MpUA,La Maison de Kum Mon Restaurant,6565 Ch De La Cote-Des-Neiges,Montréal,QC,4
dKOrxsz6ygqa-AatwzpKyQ,Casa Deluz Banquet Hall,1571 Sandhurst Circle,Toronto,ON,3
U1S6NFCtMzq-qX7PnU2i_Q,Harbin Bbq,3278 Midland Avenue,Toronto,ON,3
lP8Qx2Lv0rjgTgDOvs_2Sg,Lee Town,4907 Yonge Street,Toronto,ON,3
hsgRNkXFMCqzO7nPRB3yJQ,Sugar Sweet Cafe,4911 Steeles Avenue E,Scarborough,ON,3.5
3HeX5ZAaPesR0psjGHtI6g,Tea Shop 168,505 Highway 7 E,Richmond Hill,ON,3.5
jA_ccbcWXJVPTb3K8phv9g,Li Dynasty Indian Hakka Chinese Cuisine,"9750 Markham Road, Unit 1 & 2",Markham,ON,3.5
nV8mDMin6c964MgjK6JZgg,Congee Town,1571 Sandhurst Cir,Scarborough,ON,3
1pZk5sw5m8kPTMdvIp6UVA,Ye's Sushi,"2501 Hampshire Gate, Unit 8A",Oakville,ON,3
4t_RBsTtU7hhVYJweh46Uw,Bayview Court Chinese Restaurant,1070 Major MacKenzie Drive E,Richmond Hill,ON,3.5
M_fzy4_KslKoXeyZ022Z8g,8-Aug,331 Spadina Ave,Toronto,ON,3.5
6ZsiLiSWGK2pgw6t3LfzNQ,Donburi,"505 Highway 7 E, Unit 93-95",Markham,ON,3.5
ZnxudK5ExgpfXs4bicS4IA,Mulan Chinese Cuisine,747 Don Mills Road,North York,ON,3.5
jKN4-aY6DEeAXNeL6CNLJQ,Tchang Kiang par le Yangtze,6066 Rue Sherbrooke O,Montréal,QC,3.5
iddR-Z7pwpp90Cu8SFJ3QA,The Perfect Kitchen,"3075 Ridgeway Drive, Suite 1",Mississauga,ON,3.5
sNFwJW842AyLkq3IwZFfrA,Spring Roll Chalet,614 6 Avenue SW,Calgary,AB,3.5
H_DDpVqMjkJmwceBM5CcYQ,Spicy Dragon,"1340 Kingston Road, unit 3",Pickering,ON,3
2meb5cwKh125tF5IwUiIJA,Pâtisserie Harmonie,85 Rue de la Gauchetiere O,Montréal,QC,4
GQ5f1D9CbFLXkBAlGR7riA,Buffet Queen,63 Harwood Ave N,Ajax,ON,3
dz3iE4ab6XtODq15qmLSzA,Fu's Garden Restaurant,"1650 Dundas Street E, Unit 6",Mississauga,ON,4
I2ymNzdo4nZG30U1TAmSew,Li Cheng Restaurant,529 Marlee Avenue,North York,ON,3.5
R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,321 Spadina Ave,Toronto,ON,3.5
NSGFzlDGs71v43Y7a1XH0A,Kung Fu Chop Chop,"16 Vogell Road, Unit B",Richmond Hill,ON,2.5
oYpuRk0nDIc3qa-II9Sa9Q,Eddie's Wok N Roll,6400 Millcreek Drive,Mississauga,ON,3.5
H2NMmuys7fy5PcXW7lmKbw,Sushi Kai,"609 14 St NW, Suite #100",Calgary,AB,4
mNRAFxAqL31c2Y96LEKggA,King Szechuan Chinese Restaurant,"487 Cornwall Road, Unit D12",Oakville,ON,3.5
GilIp96ZEsF4prlDPducog,Akko Cake House,"4040 Creditview Road, Unit 1",Mississauga,ON,4
XtPizI-UGjySLiQrRuNjYQ,Shaanxi Restaurant,505 Highway 7 E,Richmond Hill,ON,3
43V5SUyC04za5ITSvRndog,Great Taste Chinese Restaurant,123 2 Avenue SE,Calgary,AB,4
XETJL05OGIi-WliFzgk7cg,Panda Express,"Heartland, 5985 Mavis Rd",Mississauga,ON,2.5
DKMW5M-VI8QKA9YFuBvWtA,Sichuan Secret,585 Bloor Street W,Toronto,ON,4
2UdoeXzcFg87O1VMCc3WGQ,Cynthia's Paradise,16715 Yonge Street,Newmarket,ON,3.5
n6eRADUe9PXz3qfZ69hT8A,Lee Chen Asian Bistro,"84 First Commerce Drive, Unit 5",Aurora,ON,3
nFktMPlUZh06-dGTg4HdPw,The Spicy & Delicious,"4664 Yonge Street, Unit 13",Toronto,ON,4
JQrh2cmndqRKwTpVveHPDg,Dayali,160 York Boulevard,Richmond Hill,ON,2.5
K8W4XXNM8iehgNtdEI2f4w,Shangri-La Banquet Hall & Convention Centre,50 Esna Park Drive,Markham,ON,3.5
Ysz-Xvo6QT9oaQDH4ephlw,7 Dim Sum,867 Danforth Avenue,Toronto,ON,4.5
FfmH-oEWN7K1za-o8KZQDA,Palace Bakery and Cafe,"9019 Bayview Avenue, Unit 8A",Richmond Hill,ON,4
nqnVKM55nIZn8fNH1fIJPA,Simon's Wok,797 Gerrard Street E,Toronto,ON,4
E0h1kK-8P_DtBHk5ClVI_g,Bayview Garden Chinese Cuisine,1177 Central Parkway W,Mississauga,ON,3
VeYLpoglt8XepYdN2PjSmA,Hakka Wow,1433 Gerrard Street E,Toronto,ON,3.5
y-jepn_1nL1OipL7lNnRMA,Little Pig Hot Pot,"3260 Midland Avenue, Unit F101 &102",Toronto,ON,3.5
nTQhgQZa7HhIpyM0ICC1mw,Hu Tieu Nam Vang Hong Phat,"3175 Rutherford Road, Unit 70",Vaughan,ON,3.5
ggAHppSaR5Z-KrAXZjC_rg,Deer Garden Signatures,"1520 Steeles Ave W, Unit 102",Vaughan,ON,4
eI1ZHGOr2Pus842KrZD5ZQ,Casa Imperial Fine Chinese Cuisine,4125 Steeles Avenue E,Scarborough,ON,3.5
ygJshif4VuxL1ijnRJnuYA,Lee Garden Restaurant,331 Spadina Avenue,Toronto,ON,3.5
HG9m9eldYtnX_UeMt4Yy2w,369 Shanghai Dim Sum,8380 Kennedy Road,Markham,ON,3.5
pbMrG6pc-dh5yePwYRNa2A,Cho Cho Cho,863 St Clair Avenue W,Toronto,ON,3
fvnaLCkyIyCw7vQuO8-H3g,Judy Cuisine,550 Highway 7 E,Richmond Hill,ON,3
JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,692 Mt Pleasant Road,Toronto,ON,3.5
ZilzayEdyk70SoI-wruJbg,Congee Queen,895 Lawrence Avenue E,North York,ON,4
PXjFfAdj7ZJ6M5Rm19lw3w,Billy's Dumplings,524 Bloor Street W,Toronto,ON,3.5
WWyiaVsJusbRRdpTP5gomQ,Chez Chili,1050B Rue Clark,Montréal,QC,4
K3Mdyib-ZFMPHGuk5_kBTA,Oriental Palace Restaurant,9 Parkdale Crescent NW,Calgary,AB,3.5
GqRQbFlgov853CIOEnrvsg,China Palace,80 Courtney Park Dr E,Mississauga,ON,3
4eAKvnILoB8n4wUWd3uy3Q,ALA Shanghai,"4300 Steeles Avenue E, 2nd Floor",Markham,ON,3
3pYZMSbOKh6rBo_DapMlyw,Tasty House,240 Alton Towers Cir,Scarborough,ON,3.5
FqQFKV9MQ6vBRbmcja7Pyg,Marvelous Asian Cuisine,15440 Bayview Avenue,Aurora,ON,3.5
MpmN8iB7wJqYOIjVAsUr8w,Asian King Buffet,"2425 Truscott Drive, Unit 24",Mississauga,ON,2.5
hAGqD8Qblo-NN5gmaYOd6A,Maple Sushi,"30 Disera Drive, Suite 110",Thornhill,ON,3
nPatYo3wQ7tcvx7nzOU4GQ,Chopstick House,1780 Markham Road,Toronto,ON,2.5
Igz_MHdVL_lZK8moVdoZKw,Dragon Gate Restaurant,2024 33 Ave SW,Calgary,AB,3.5
M1JSUyCkrdRhNFivDbC0LA,Destiny,"633 Silver Star Boulevard, Suite 115",Scarborough,ON,2.5
9ad0-8h-DRUheY9dF9rYjQ,I Love Pho,"848 Burnhamthorpe Road W, Suite 8",Mississauga,ON,3.5
DtqSRW_cr1nm8yTdFVBnYw,Tiger BBQ,250 Alton Towers Circle,Toronto,ON,4
JDWhkcJHNGX-KY0bOLcodQ,Shark's Fin City,4300 Steeles Ave E,Markham,ON,2.5
0Eqjt54KPklmWTsly9ltyQ,South China,513 Mount Pleasant Rd,Toronto,ON,2.5
9WmvVbYoM9X1ZP6txZgohQ,Liwan Kitchen,"4271 Sheppard Avenue E, Unit 2",Toronto,ON,3.5
yJ5rA9U6nmSEUV8_j_jYHw,Diamond Banquet Hall,"First Markham Place, 3225 Highway 7 E",Markham,ON,3
dfDmylDjZAccgMyhYPbZaA,Satay On the Road,2003 Avenue Road,North York,ON,3
ZJdBctpe_qbXXwAVMBk0bQ,Wok With Yu,4000 Steeles Avenue W,Woodbridge,ON,3.5
sdMISc22hQ2hiq40qRzt1w,Edgemont City Asian Cusine,45 Edenwold Dr NW,Calgary,AB,2.5
y0YM6nQcrBKwg59bv1YzBw,Wok Café,3510 Boulevard Salaberry,Dollard-des-Ormeaux,QC,3
XImlOaB7nJH7kxG_4hGJ1Q,Papa Shunde Chinese Restaurant,246 Hawkstone Drive NW,Calgary,AB,4
rROHsa0BQsKjxNnfYjBF9g,Canton Chilli Restaurant,418 Spadina Ave,Toronto,ON,3
qZFZJXASKETnKvq6ciVoFw,Fav Cafe,"280 W Beaver Creek Road, Unit 31",Richmond Hill,ON,3.5
eNynYZJtl5d6fyoNNKJ4Aw,Ambrosia Veggie House,1009 4th Avenue SW,Calgary,AB,4
f4ca22TTZcsmkzjfB7_Zzg,Silk Road Restaurant,438 Horner Avenue,Etobicoke,ON,3.5
rwIX_RFBEPOjMRyA32d2Ew,Bluefin Sushi,"9737 Macleod Trail SW, Unit 100 D",Calgary,AB,2.5
oWVb9wKB7W1SS4PSikxPdA,Simmer Huang,2045 Rue Bishop,Montréal,QC,3.5
AL_dmG-SSeykB0X5SpDiwA,Wei's Kitchen,"3229 Hwy 7, Unit 13",Markham,ON,3
9-lGjghZUEPmKyviTyYLUA,Kung Fu Noodle,"First Markham Place, 3229 Highway 7 E, Unit 10",Markham,ON,3.5
iQT1y93mE8j3ZbNaXGd-sA,PF Chang's,3035 Boulevard  Le Carrefour,Laval,QC,3
JMRJxV9PxIT78ticltqm9g,Dimples,"505 Highway 7, Units 10 and 11",Markham,ON,3
IaweS7AnQ1zFwAO2K9dAbw,Yunshang Rice Noodle House,"3229 Highway 7 E, Unit 9",Markham,ON,4.5
4e_kgP5CBbWwZCYEbConPA,Oriental Phoenix Restaurant,80-104 58th Avenue SE,Calgary,AB,3.5
WuQZ5iesON7NWTDWgwWlbQ,Premiere Ballroom & Convention Centre,9019 Leslie Street,Richmond Hill,ON,3
UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,2200 Yonge Street,Toronto,ON,3.5
Qqu_MRaus17-4VVmzXq1_g,Ming Cuisine,"1 Spadina Road, Unit 21-23",Richmond Hill,ON,3.5
KynXf-SiyaxrnJ4w9bhfUw,Spice And Aroma,387 Spadina Avenue,Toronto,ON,3.5
DW7ttoWMaI2jWN41gekbiA,Mandarin Restaurant - Rexdale,200 Queen's Plate Drive,Rexdale,ON,3
yYDjvIuKUU-W6OhA-IkWUw,Thaison,7093 Rue Saint-Denis,Montréal,QC,4
kf6GtTk_6UPrpICC-eQH4g,Parkway Kitchen,670 Highway 7 E,Richmond Hill,ON,4.5
p0aNNb7o6Ou6kn4apz4lkQ,Magic Idea,1675 Boulevard de Maisonneuve Ouest,Montréal,QC,4
52Iyhd0kdxtG_4LOZpQ7WA,Hakka 77,"165 E Beaver Creek Road, Unit 28",Richmond Hill,ON,4
uP2-0N59oW5lggIyvdfWkQ,Chung King Garden Restaurant,"4394 Steeles Ave East, Market Village - D4",Markham,ON,3.5
Ib-WbHVHp_e1PZnU0P6JfQ,King Crab Seafood Restaurant,405 Dundas Street W,Toronto,ON,3
8YG7PRoZuHeKii0rtNvJFQ,Dragon Boat Fusion Cuisine,"160 E Beaver Creek Road, Suite 4-6",Richmond Hill,ON,3.5
-25X5v1q3WU6s-craJSvTw,Wok Terminal,156 The Queensway,Etobicoke,ON,3
S2_YSVQlTxu0ABRDEsze7g,Chongqing Liuyishou Hotpot,"650 Highway 7, Suite 102",Richmond Hill,ON,3
XPtDU14nu36LWt7_UagI9Q,Happy Dim Sum Bakery,"680 Silver Creek Boulevard, Unit 3",Mississauga,ON,4
kSQUHJDQ8xYJAh1DtuTHAQ,Fairview Seafood Chinese Cuisine,5103 Sheppard Avenue E,Scarborough,ON,3
YQYKMPLqJxFzWZlSRTM74w,Simmer Huang Restaurant,5330 Yonge Street,Toronto,ON,2.5
lbnyJplXeb2O0HjRRqlFtA,Cuisine AuntDai,1448 Rue Saint Mathieu,Montréal,QC,4.5
bK7dxnD1FYuV4mVVVCMeNA,Hey Noodles,478 Dundas Street W,Toronto,ON,3.5
PTPd2xamYtUCH00NqML-YA,Happy Time Seafood Restaurant,"146 Old Kennedy Road, Unit 1",Markham,ON,3
lh9ZqHBodHoHkRZzshaXlg,Spicy Mafia,"20 Gibson Drive, Unit 111A",Markham,ON,3
XGc_QdKg9oP8bZ3VM1e5IA,Good View Restaurant,134 Dundas Street E,Toronto,ON,3.5
PkSLYsOrI5AA1LX46PguXg,Akabane Sushi,8750 Bayview Avenue,Richmond Hill,ON,2.5
N7wlv3nrhDPuDDY8yX6QvQ,Apron Cafe,"9631 Yonge Street, Unit 2",Richmond Hill,ON,3
MDeqp3L79cq3h11_nW5umw,T&T Supermarket,9625 Yonge Street,Richmond Hill,ON,3.5
rOyXMZJIFa0_XW2AeXatsA,Shaanxi Legend,"3250 Midland Avenue, Unit D102",Toronto,ON,3
FjG32sJivL1xBemPo9hlrw,Asian Delight,"9688 Leslie Street, Unit  17-18",Richmond Hill,ON,3
XCUXCTHvY8QVR4xU0DF__w,Dumpling House,619 Gerrard Street E,Toronto,ON,3.5
XqPMOwrJ0xjphyNQYcoPLg,Buddha's Vegetarian Foods,666 Dundas Street W,Toronto,ON,4
AVLj5MSJD1si-Rl6X6qTXQ,Rosewood Chinese Cuisine,463 Dundas Street W,Toronto,ON,3
uNLvQTK7DnLGRvDUD-i4JA,Phoenix Bakery,615 Gerrard Street E,Toronto,ON,2.5
pv0CUMRAJqOES16AayszlQ,New Fusion Restaurant,"7 William Graham Drive, Unit 4",Aurora,ON,4
IGGDsLbFfqlqueE40hspdg,SoSo Food Club,1166 Dundas Street W,Toronto,ON,3.5
nQe4TPwn3iGiWlRWqguhwg,Chatime Vaughan,"3175 Rutherford Road, Unit 31",Vaughan,ON,4
6li0hNHDg5kuiEw9nXkedg,EN Sushi,7694 Hurontario Street,Brampton,ON,3.5
zfUQa2aPEoPjWLkvCfDhtg,C'est Bon,2140 Yonge St,Toronto,ON,3
VJJ6t8DAAmq277RS5gbCdA,Karachi Grill,3425 Fieldgate Drive,Mississauga,ON,2.5
Hm2YntlJzqP4reNZRlkCEA,Woodstone Eatery,"10 Apple Creek Boulevard, Unit B1",Markham,ON,3.5
1bkp1NeTw5yg3hTsldkoPA,Not Just Dim Sum,19 Finch Avenue W,North York,ON,3
hqpPDu238T1tpBa64Q0TSw,Tasty Chinese Food,109 McCaul St,Toronto,ON,3
ryHP2wazRMgY4j4TkH7-Bg,Hong Far Cafe,9425 Leslie Street,Richmond Hill,ON,4
t4C5LsJJrm4FL1VCEkBcHw,Le Piment Rouge Windsor,1170 Rue Peel,Montréal,QC,3
yYL95YmG-2lI33G9ZLseyQ,Health Gourmet,"3278 Midland Avenue, Suite D120-D125",Toronto,ON,2
WiLKkmQu_dlTaAxEObG7lg,Superpig Chinese BBQ Restaurant,"50 Bur Oak Avenue, Unit C-6",Markham,ON,3
gD5lNqqaXK8HC1SpA04AAw,Spicy Hut,203B 4th Street NE,Calgary,AB,4
kjx0Zq21nF9aAK9wpGkmng,Dumpling King,15 Northtown Way,Toronto,ON,3.5
dAtT3iwh3Os5lkA7TySvNg,Top 1,165 E Beaver Creek Road,Richmond Hill,ON,3
cbVaCo7DdU4ClI3ujqnMyw,Pompom Rouge,540 Avenue Ampère,Laval,QC,4.5
mmt2tfx6HkMPVJs2Ecr-Sw,Keung Kee,70 Rue de la Gauchetiere Ouest,Montréal,QC,3.5
uhX3mfuapCkWqFJkPjrMZA,Silver Star BBQ,"668 Silver Star Blvd, Unit 201",Toronto,ON,3.5
NKHvmp19c6wrm0dZXcLtmQ,Sugar Marmalade,"780 Burnhamthorpe Road W, Unit 2A",Mississauga,ON,3
Dh2Z3WNu6M71LbMNHEeg3w,Hakka Town,225 Castle Oaks Crossing,Brampton,ON,1.5
eZw3cZVQzVEdzsAzPswryg,Duke Dragon,"1855 Dundas Street E, Unit 3",Mississauga,ON,3
VVUL1lzBOipXJlOG1wURMg,Tangerine Asian Cuisine,"7690 Markham Road, Unit 4C",Markham,ON,3.5
dj2KhjtZBC3Y1IrAsDXYng,Le Gourmand,42 Rue Sainte-Anne,Pointe-Claire,QC,4.5
h5pqhSb74UeLNkv534m5Hg,Qin Tang Taste,1883 McNicoll Avenue,Toronto,ON,3
2d9RbgRtHJyTRzY99GBNOQ,Garden Restaurant,149 Dundas Street W,Toronto,ON,3.5
zhE9euD7t-RlXmWk50rCxQ,Yummy Ramen,4300 Steeles Avenue East,Markham,ON,2
nGCKQlzat6nEKTImlpg_hg,Joy Fortune Chinese Cuisine,3453 Victoria Park Avenue,Toronto,ON,3.5
7maw_SNG0Q_co6-jPDoUnw,Chong Qing Legend,4733 Steeles Avenue East,Scarborough,ON,4.5
Qzq-m_TKJ-Iv1BmYLcjlVA,Spicy Dragon,1060 Kennedy Road,Toronto,ON,3.5
6qkNhpgMYE6y3eHurFq6yw,MAI MAI Restaurant,3266 Lake Shore Boulevard W,Etobicoke,ON,3.5
c4CKIYAeV7O0UKHsYuzkwQ,Café Saigon,1280 Rue Saint-André,Montréal,QC,4
yYuqSui8N0xesgiviE4evg,Cakeview Bakery & Cafe,"4188 Finch Avenue E, Suite 3",Scarborough,ON,3.5
3qjztON1RW5Hn6QJLDl8ug,Omei Restaurant,420 Hwy 7  E,Richmond Hill,ON,3.5
4kkh8Uj0jG7olKEocCASrQ,Barcode Chinese Restaurant,433 Comstock Rd,Scarborough,ON,3.5
SdUBFhIzwpN5IZfcr9jc-g,Tianjin Fine Food,"3255 Hwy 7 E, Unit 265FC",Markham,ON,3.5
D9bf5U0y_0MnL9wMFc4bKQ,Peoples Eatery,307 Spadina Street,Toronto,ON,4
tKNu5QQDlQQnVe821KzwKA,Basilic Hong Kong Cha ChaanTeng,83 Rue de la Gauchetiere Ouest,Montréal,QC,3
2BuiyGL0JbNjnc88fYH39Q,Hot Pot on Yonge,5441 Yonge Street,North York,ON,3.5
O_Yi95nUeeqSudiMlUfttQ,Restaurant Ethan,72A de la Gauchhetière,Montréal,QC,2.5
QiRWdm4GkmtEMO_npOyBjA,Hong Kong Garden Restaurant,70 Shawville Boulevard SE,Calgary,AB,3.5
KLwTrBLp9ClmH35ZBAlbYg,Restaurant Sai Gwan,14 Rue de la Gauchetiere E,Montreal,QC,4
21aDJ_xLGcEDkcyQRexlOQ,Hawkwood Palace Restaurant,555 Hawkwood Blvd NW,Calgary,AB,3.5
KXl2k4LkrmnHRTTAY-TVDQ,Bombay Chopsticks,"Sandalwood Mall, 30 Bristol Road E, Unit 3",Mississauga,ON,3.5
Lpp8IiUVEhJzF4Fb8DkScQ,Hakka Legend Asian Cuisine,"789 Warden Avenue, Unit 2",Toronto,ON,4
osReQ5btI-E12En-veu52Q,Beijing Sung,2150 Steeles Avenue W,Vaughan,ON,3.5
zSkm2XpNdA_8Ze0pC7HVhA,Regal Palace Chinese Cuisine,"6485 Mississauga Road, Unit 3",Mississauga,ON,3.5
u3q_fVU-qxgoGWLPVy4nMw,Tommy's Restaurant,"3175 Rutherford Road, Suite 32",Vaughan,ON,4
zUvP_UHcPn036uToN5daHg,The Dragon Bistro,139 Main Street,Unionville,ON,3.5
BLgwFGqvAIiG9J2ID47YyA,Beijing Hot Pot Restaurant,"107 Parkway Forest Drive, Unit 1",Toronto,ON,4.5
c4-w_6Xv4i2qRE3c4Qas7w,Ha Gow Dim Sum House,988 Danforth Avenue,Toronto,ON,4
KeQ1cK564cL5C_hBTFrqnA,Desi Bar & Grill,925 Rathburn Road E,Mississauga,ON,4
AFxhYWtszxGXaGGMnWZ9CA,8-Aug,"25 Peel Centre Drive, UNIT 513",Brampton,ON,3.5
RJnikmkw2aW4gF2zcmxfvQ,China Garden Restaurant,7071 Airport Road,Mississauga,ON,3.5
xb0a9XiNMbdXo19WTOGHuA,Spring Rolls,"25 Peel Centre Drive, Unit 513",Brampton,ON,2.5
RI-E3WWC_KMm27EShF3O8Q,King Chef Cuisine,740 King Street W,Toronto,ON,2.5
nDTNgSf1IZKz-qHXySxG1w,Kung Fu Restaurant,19369 Sheriff King Street SW,Calgary,AB,3
NKYirjjTpzezUi4Rhj64bA,Pho 88 North York,5197 Yonge Street,Toronto,ON,3
B_v7rpwUV1mZf0VSCm1IQg,Royal Chinese Seafood Restaurant,735 Middlefield Road,Scarborough,ON,3.5
W9Bh_7mfuUrEAdQBJMVOvA,Sang-Ho Seafood Restaurant,536 Dundas St W,Toronto,ON,3.5
nddvI420y7BKvp6nO8bfMg,Golden Rice Noodle,"4750 Yonge Street, Unit 109",Toronto,ON,3
Rd6Nk0rYburd6G21QUxa8Q,Li's Oriental Kitchen,5280 Dundas Street W,Toronto,ON,3.5
ckLk2nQiTGeVgg62JxZGZg,Golden Fountain Chinese Restaurant,1250 Eglinton Avenue W,Mississauga,ON,3
aeROhG8M_G-W5L6XhD3TXA,Aurora Chinese Restaurant,"82 1st Commerce Drive, Unit 5",Aurora,ON,3
EoUYBTQWpUJr7Sp6Kpw1aQ,Fu Lai,3858 Bloor Street W,Toronto,ON,3
