business_id,food.pos,food.neg,service.pos,service.neg,ambience.pos,ambience.neg,price.pos,price.neg,misc.pos,misc.neg,review counts,star,fp,fn,sp,sn,ap,an,pp,pn,mp,mn
STzLrBgOr_-Y_cVs3t7jFw,75.5,-33.25,71.25,-34.5,26,-12,30,-4,12,-4,27,3.5,2.796296296,-1.231481481,2.638888889,-1.277777778,0.962962963,-0.444444444,1.111111111,-0.148148148,0.444444444,-0.148148148
sVEE_Mp3EbWW1UIhfActVA,28.5,-8,21.5,-1,9,-3.5,6,-2,2,-2,12,3,2.375,-0.666666667,1.791666667,-0.083333333,0.75,-0.291666667,0.5,-0.166666667,0.166666667,-0.166666667
SvMBtzXfE-3H5pxoR7VD3w,23.5,-12.5,25,-5,3,-1,5,-3,9,-1,15,3,1.566666667,-0.833333333,1.666666667,-0.333333333,0.2,-0.066666667,0.333333333,-0.2,0.6,-0.066666667
SwNYwAqyTEksiCzORkkC8A,165.5,-38.5,129.25,-33.5,65.5,-18.5,20,-5,21.5,-7.5,46,3.5,3.597826087,-0.836956522,2.809782609,-0.72826087,1.423913043,-0.402173913,0.434782609,-0.108695652,0.467391304,-0.163043478
Sw-OqRcaKL8pG5sqIa9p4w,37.75,-5,29.5,-11.5,14,-2,4.5,-2,4,-1,19,3,1.986842105,-0.263157895,1.552631579,-0.605263158,0.736842105,-0.105263158,0.236842105,-0.105263158,0.210526316,-0.052631579
SXAXzOwp0I2wiA1V3iMtbg,30,-6.5,23.75,-3,4,-2.75,7,-1,5.5,0,13,3.5,2.307692308,-0.5,1.826923077,-0.230769231,0.307692308,-0.211538462,0.538461538,-0.076923077,0.423076923,0
SxjNgkzAlUG-wt2rSbc2HQ,252.375,-174.5,255.125,-251.9375,109,-60.5,51.25,-28.5,36.5,-36.5,154,2.5,1.638798701,-1.133116883,1.656655844,-1.635957792,0.707792208,-0.392857143,0.332792208,-0.185064935,0.237012987,-0.237012987
sXKDj1yjfWkwhx5AxrgdBw,31.5,-19,28.5,-3,10,-6,6,-1,6,-2,23,3.5,1.369565217,-0.826086957,1.239130435,-0.130434783,0.434782609,-0.260869565,0.260869565,-0.043478261,0.260869565,-0.086956522
SZldZinCvCRE6u92q0u0cA,53.75,-30,21.5,-39,11.5,-10,5,-2,2,-3,24,2.5,2.239583333,-1.25,0.895833333,-1.625,0.479166667,-0.416666667,0.208333333,-0.083333333,0.083333333,-0.125
SZmm3wOx_fcC2rblUVewGA,121.5,-85.5625,100.75,-45,44.5,-20.5,29.5,-3,12,-7,54,3,2.25,-1.584490741,1.865740741,-0.833333333,0.824074074,-0.37962963,0.546296296,-0.055555556,0.222222222,-0.12962963
SzTbr5cAfX9j8DFhIn7sDQ,106,-48.25,154,-81.75,45,-25.5,14,-11.5,10,-6,46,2.5,2.304347826,-1.048913043,3.347826087,-1.777173913,0.97826087,-0.554347826,0.304347826,-0.25,0.217391304,-0.130434783
t_i2Viy-GcEMnDwsnkcoCw,25.5,-18.5,16,-12.25,16,-16.5,9.5,0,1,-2,19,2.5,1.342105263,-0.973684211,0.842105263,-0.644736842,0.842105263,-0.868421053,0.5,0,0.052631579,-0.105263158
t_rnyBYcjuCa5m-HWU0ZwQ,46.375,-20,28.5,-4.5,6,-1,4,0,8,-1,25,3.5,1.855,-0.8,1.14,-0.18,0.24,-0.04,0.16,0,0.32,-0.04
t4C5LsJJrm4FL1VCEkBcHw,9.5,-9,11,-14,5,-1,1,-1,3,0,11,3,0.863636364,-0.818181818,1,-1.272727273,0.454545455,-0.090909091,0.090909091,-0.090909091,0.272727273,0
t65yfB9v9fqlhAkLnnUXdg,51,-26.5,62.25,-13.5,15,-8.5,19,-1,20,-2.5,35,3.5,1.457142857,-0.757142857,1.778571429,-0.385714286,0.428571429,-0.242857143,0.542857143,-0.028571429,0.571428571,-0.071428571
t7wcfSi4yOLXGW6FBq0W8Q,93,-19,62.75,-27,27,-5.5,9,-2,10,-12,44,3,2.113636364,-0.431818182,1.426136364,-0.613636364,0.613636364,-0.125,0.204545455,-0.045454545,0.227272727,-0.272727273
t9wNYKJz1penDhrTPOr78A,101.375,-81,66.5,-45.5,32.25,-21.5,13.5,-6.5,14.25,-1,43,3,2.35755814,-1.88372093,1.546511628,-1.058139535,0.75,-0.5,0.313953488,-0.151162791,0.331395349,-0.023255814
TA1Q7RWVzMigi5X3FAmctw,136,-40.75,105,-35,44.875,-20,18.5,-8,28,-4.5,53,3.5,2.566037736,-0.768867925,1.981132075,-0.660377358,0.846698113,-0.377358491,0.349056604,-0.150943396,0.528301887,-0.08490566
taet5lzHXhUGGkPrWcfmsg,542.5,-131.875,236.75,-210.375,140.25,-61,83.5,-20,47.5,-26.25,194,3.5,2.796391753,-0.679768041,1.220360825,-1.084407216,0.722938144,-0.31443299,0.430412371,-0.103092784,0.244845361,-0.135309278
tBDkO-vfXrXMnLJu2sF0Hw,22.25,-19.5,27.5,-25.5,13.25,-2,4,-5,2,-1,15,2,1.483333333,-1.3,1.833333333,-1.7,0.883333333,-0.133333333,0.266666667,-0.333333333,0.133333333,-0.066666667
TbjAR4JMgBuPXiMUKsO9RQ,43,-25,46.25,-21.25,7,-7,8,-5,2,-2,15,3.5,2.866666667,-1.666666667,3.083333333,-1.416666667,0.466666667,-0.466666667,0.533333333,-0.333333333,0.133333333,-0.133333333
TBzgzTFSa7pJXiLD7emYaQ,230.375,-41,170,-44,58,-29.5,35.5,-9.5,37,-4.5,90,4,2.559722222,-0.455555556,1.888888889,-0.488888889,0.644444444,-0.327777778,0.394444444,-0.105555556,0.411111111,-0.05
tCJjzxEcTWwdqIpIvZEP-g,22.125,-10.5,21,-5,4,-2,3,-1,4,-5,10,4,2.2125,-1.05,2.1,-0.5,0.4,-0.2,0.3,-0.1,0.4,-0.5
TcKQgA509ffYhQnmaOrwjQ,52.5,-25.5,35.5,-9.5,8.5,-6,4,0,7,-1,19,3.5,2.763157895,-1.342105263,1.868421053,-0.5,0.447368421,-0.315789474,0.210526316,0,0.368421053,-0.052631579
td9FZybutwNG7DgocHCiXA,602.875,-380.25,568.625,-229.75,158.5,-106.75,65.5,-35,96,-34.5,191,3.5,3.156413613,-1.990837696,2.977094241,-1.202879581,0.829842932,-0.558900524,0.342931937,-0.183246073,0.502617801,-0.180628272
TdmFg-MSbwnpwRJxFyfgDw,46.75,-11.5,45,-7.5,12,-2,3,-2,10,0,17,4,2.75,-0.676470588,2.647058824,-0.441176471,0.705882353,-0.117647059,0.176470588,-0.117647059,0.588235294,0
tDnqxU5TVUP3-GGH0e7-kg,28.75,-20,15,-15.5,4,-3,7.5,-4,2,-1,16,3,1.796875,-1.25,0.9375,-0.96875,0.25,-0.1875,0.46875,-0.25,0.125,-0.0625
teDbCTDdgICtC-pSTzCBAA,74,-29.5,62.5,-28,28.875,-9.5,5.5,-5.5,11,-2,26,3,2.846153846,-1.134615385,2.403846154,-1.076923077,1.110576923,-0.365384615,0.211538462,-0.211538462,0.423076923,-0.076923077
tEfvf1cznLZUIeTcKKpAIw,417,-139.25,166,-97.875,99.25,-37,44,-5,50.25,-15,143,3.5,2.916083916,-0.973776224,1.160839161,-0.684440559,0.694055944,-0.258741259,0.307692308,-0.034965035,0.351398601,-0.104895105
TERNBX3fY1-oWsNfjjawsw,17,-5.5,21,-47,4.75,-8.5,3,-3,3,-4,10,2,1.7,-0.55,2.1,-4.7,0.475,-0.85,0.3,-0.3,0.3,-0.4
TFXI1fbhrs_kHU-jTKRYCQ,30.5,-22.5,25,0,3.5,-2,2,0,3,-2,14,3.5,2.178571429,-1.607142857,1.785714286,0,0.25,-0.142857143,0.142857143,0,0.214285714,-0.142857143
tH_ObhULoHCb1n08pbHgHQ,109.75,-67.75,111,-66.5,29.75,-22,15,-3,19,-7,35,2.5,3.135714286,-1.935714286,3.171428571,-1.9,0.85,-0.628571429,0.428571429,-0.085714286,0.542857143,-0.2
tIE_8gjZ5aR-JW-qEGbdJQ,73.75,-14.75,48,-26.5,15,-12,22,-4,13.5,-3,34,3,2.169117647,-0.433823529,1.411764706,-0.779411765,0.441176471,-0.352941176,0.647058824,-0.117647059,0.397058824,-0.088235294
tisVBZM6OFh1ih4x6rGtDw,95.75,-47.5,76.5,-27.75,32,-3,18.5,-4,8.5,-3,43,3,2.226744186,-1.104651163,1.779069767,-0.645348837,0.744186047,-0.069767442,0.430232558,-0.093023256,0.197674419,-0.069767442
TIu83s4sWMdhbwimzdfzIQ,35.75,-7.5,33.25,-7.5,12,-11,10,-5,0,0,18,3.5,1.986111111,-0.416666667,1.847222222,-0.416666667,0.666666667,-0.611111111,0.555555556,-0.277777778,0,0
tiw8uPbxSMqx1Ox3JXGsEQ,83.75,-15.5,42.375,-36.5,15,-8.5,5,0,8,-4,27,3,3.101851852,-0.574074074,1.569444444,-1.351851852,0.555555556,-0.314814815,0.185185185,0,0.296296296,-0.148148148
tIXpNWE6R1yadAThbSefHw,22.5,-4,39,-0.5,9.5,-4.5,5,0,2.5,-1,14,4,1.607142857,-0.285714286,2.785714286,-0.035714286,0.678571429,-0.321428571,0.357142857,0,0.178571429,-0.071428571
TjuSHnbPtB83R-1FzdBBgA,106.5,-28,104.25,-14.75,28,-8.5,10.5,-3,15.5,-4,29,4,3.672413793,-0.965517241,3.594827586,-0.50862069,0.965517241,-0.293103448,0.362068966,-0.103448276,0.534482759,-0.137931034
tKNu5QQDlQQnVe821KzwKA,33,-29,30.5,-19,14.5,-4.5,9,-5,5.5,-4,25,3,1.32,-1.16,1.22,-0.76,0.58,-0.18,0.36,-0.2,0.22,-0.16
TLKOfsODMF_RiAGAI6IB7w,45.25,-19,35,-22.5,11,-13,11,-1,5,-1,21,3.5,2.154761905,-0.904761905,1.666666667,-1.071428571,0.523809524,-0.619047619,0.523809524,-0.047619048,0.238095238,-0.047619048
tOsvHZpxmyIK4Ngk8FaLJg,33,-13.75,12,-6.5,5,-1.5,3,-2.5,0,-1,21,3.5,1.571428571,-0.654761905,0.571428571,-0.30952381,0.238095238,-0.071428571,0.142857143,-0.119047619,0,-0.047619048
TPdaLEGufV5JnONni8u9fw,31.375,-13.5,22.375,-10.5,20.25,-10,1,-1,1.5,0,11,3.5,2.852272727,-1.227272727,2.034090909,-0.954545455,1.840909091,-0.909090909,0.090909091,-0.090909091,0.136363636,0
tpmMELSsUxS2x1FdM6k9nQ,27,-13.5,13.5,-13,7,-1,1,-5.5,2,-1,11,2.5,2.454545455,-1.227272727,1.227272727,-1.181818182,0.636363636,-0.090909091,0.090909091,-0.5,0.181818182,-0.090909091
TQ5uHmIZmcXBBYOR8pvH-Q,11.75,-12,18.5,-17.75,5,-6,6.25,-1,2,-1,12,2.5,0.979166667,-1,1.541666667,-1.479166667,0.416666667,-0.5,0.520833333,-0.083333333,0.166666667,-0.083333333
tQ9BtMUHFr8rdpmjmayUcA,245,-105.5,151.875,-57.5,68.75,-29,46.5,-15.5,22,-9,70,3.5,3.5,-1.507142857,2.169642857,-0.821428571,0.982142857,-0.414285714,0.664285714,-0.221428571,0.314285714,-0.128571429
tQH_DyUIWYOHMD7CYg6-jQ,47.25,-22.5,73.5,-24,23,-2,5,-2,1.5,-2,37,3.5,1.277027027,-0.608108108,1.986486486,-0.648648649,0.621621622,-0.054054054,0.135135135,-0.054054054,0.040540541,-0.054054054
trKyIRyjKqVSZmcU0AnICQ,1910.75,-402.25,1358.125,-244.25,479.625,-111.875,188.5,-36.5,233.25,-32,517,4,3.695841393,-0.778046422,2.626934236,-0.472437137,0.92770793,-0.21639265,0.364603482,-0.070599613,0.451160542,-0.061895551
TsqC11FYt-Pqzg1drYoI2A,39.5,-16,25.5,-11.5,4,-6,3.5,-4,2.5,-5,21,2.5,1.880952381,-0.761904762,1.214285714,-0.547619048,0.19047619,-0.285714286,0.166666667,-0.19047619,0.119047619,-0.238095238
tsUFlp2DQw7Nk2I9mRL2hg,52.5,-27.5,48,-24.5,20,-8.5,7.5,-2,2,-1,26,3.5,2.019230769,-1.057692308,1.846153846,-0.942307692,0.769230769,-0.326923077,0.288461538,-0.076923077,0.076923077,-0.038461538
TtBNeqXSRh37VD-pW_VbAw,45.5,-13,36.5,-18,26.5,-6,8,-1,7,0,14,4,3.25,-0.928571429,2.607142857,-1.285714286,1.892857143,-0.428571429,0.571428571,-0.071428571,0.5,0
TTLDDEeUyOkM4JEsGkIYmw,75.75,-18,26.5,-12,19,-5,6,0,7,-1,14,4,5.410714286,-1.285714286,1.892857143,-0.857142857,1.357142857,-0.357142857,0.428571429,0,0.5,-0.071428571
TU95jEn8aGitY8hZowXaBg,83.25,-26,83.5,-30.5,33,-11,21,-7,9.5,-3,43,3.5,1.936046512,-0.604651163,1.941860465,-0.709302326,0.76744186,-0.255813953,0.488372093,-0.162790698,0.220930233,-0.069767442
tuikCn2ljRGN5QHZBnjoqA,80.75,-24,40,-16.5,15.5,-10,9,-1.5,7,-3.5,32,3,2.5234375,-0.75,1.25,-0.515625,0.484375,-0.3125,0.28125,-0.046875,0.21875,-0.109375
tUxOHYVW6e1l2frBQ7pAtA,77.75,-28,89.75,-32,43,-16,20.5,-9,16,-3.5,33,3.5,2.356060606,-0.848484848,2.71969697,-0.96969697,1.303030303,-0.484848485,0.621212121,-0.272727273,0.484848485,-0.106060606
TvHC_I01Ilvd5_fFi4sqIg,61,-6,26,-14,2,-1,7,-1,10,-1,17,3.5,3.588235294,-0.352941176,1.529411765,-0.823529412,0.117647059,-0.058823529,0.411764706,-0.058823529,0.588235294,-0.058823529
tX1fI1TgkvPQNYvwABea0w,254.5,-113,189,-129.75,92,-64.75,28,-21.5,27,-13.5,113,3,2.252212389,-1,1.672566372,-1.148230088,0.814159292,-0.57300885,0.247787611,-0.190265487,0.238938053,-0.119469027
TxNeo206T0jMvRRQ4nKSIg,522.5,-161.5,416.625,-145.375,162,-69.125,44,-20.5,56.5,-17,173,3,3.020231214,-0.933526012,2.408236994,-0.840317919,0.936416185,-0.399566474,0.25433526,-0.11849711,0.326589595,-0.098265896
TYEQ38ONpmYMYv378IByhw,214.25,-104,186.25,-77.5,56,-38.625,49.5,-10,29.5,-12,65,3,3.296153846,-1.6,2.865384615,-1.192307692,0.861538462,-0.594230769,0.761538462,-0.153846154,0.453846154,-0.184615385
TYvyrN4fGTBUx4EncK2LUQ,13,-12,20.25,-5,6.75,-1,0,0,0,0,10,2.5,1.3,-1.2,2.025,-0.5,0.675,-0.1,0,0,0,0
tZ-h-gFhIWnrC4TR_N9K_Q,232.75,-94.5,191.75,-160.5,56.75,-39.5,37.5,-18.5,14.5,-8,104,3,2.237980769,-0.908653846,1.84375,-1.543269231,0.545673077,-0.379807692,0.360576923,-0.177884615,0.139423077,-0.076923077
tzKvRnRIemqa727XYV45UA,43,-14,33,-3,3,-5,3,0,2.5,0,13,4,3.307692308,-1.076923077,2.538461538,-0.230769231,0.230769231,-0.384615385,0.230769231,0,0.192307692,0
U0fN0HPOrBCAwQ5JfNaO_w,38.625,-11,37,-7,13,-2,4,0,2.5,0,16,3.5,2.4140625,-0.6875,2.3125,-0.4375,0.8125,-0.125,0.25,0,0.15625,0
U1S6NFCtMzq-qX7PnU2i_Q,81.25,-30,67.5,-48.25,13.5,-17,7.5,-5,13.5,-5.5,33,3,2.462121212,-0.909090909,2.045454545,-1.462121212,0.409090909,-0.515151515,0.227272727,-0.151515152,0.409090909,-0.166666667
u3q_fVU-qxgoGWLPVy4nMw,77.5,-33.5,45.75,-21.5,25,-4,18,0,6,-2.5,33,4,2.348484848,-1.015151515,1.386363636,-0.651515152,0.757575758,-0.121212121,0.545454545,0,0.181818182,-0.075757576
u3wWKIIdTZuAYqa2jHJoxA,65.75,-28.5,72,-38.75,20,-6,10,-3,13,-8,21,3.5,3.130952381,-1.357142857,3.428571429,-1.845238095,0.952380952,-0.285714286,0.476190476,-0.142857143,0.619047619,-0.380952381
uAPMb111euz5jJF8_VeO2A,17.5,-8,29,-21,8.5,-5,2,-1,3.5,-1,12,3,1.458333333,-0.666666667,2.416666667,-1.75,0.708333333,-0.416666667,0.166666667,-0.083333333,0.291666667,-0.083333333
UBKAE_miJ-lVmUqOTlI13g,27,-17,20,-12.5,7.5,-6,5,0,2,-9,11,4,2.454545455,-1.545454545,1.818181818,-1.136363636,0.681818182,-0.545454545,0.454545455,0,0.181818182,-0.818181818
UC2dfjZg8mrRh10maovQfw,195.875,-146.25,249.25,-126.75,76.25,-31,36.75,-19,29.5,-15.375,89,3.5,2.200842697,-1.643258427,2.800561798,-1.424157303,0.856741573,-0.348314607,0.412921348,-0.213483146,0.331460674,-0.172752809
udKD_WVoQZYww1sDYdebPw,15,-20.5,33.25,-27.5625,11.5,-5.5,8,-11.5,3,-3.25,15,2.5,1,-1.366666667,2.216666667,-1.8375,0.766666667,-0.366666667,0.533333333,-0.766666667,0.2,-0.216666667
UDZMTxC_5wa_kdh0gbG-cQ,27.5,-6.5,11,-3,5,0,5,-1.5,4.5,0,12,4,2.291666667,-0.541666667,0.916666667,-0.25,0.416666667,0,0.416666667,-0.125,0.375,0
Uf0NdSvJnFbwbXua7abULg,42,-21.75,17.75,-11.5,4,-6,8.5,-1,6.5,-2,12,3,3.5,-1.8125,1.479166667,-0.958333333,0.333333333,-0.5,0.708333333,-0.083333333,0.541666667,-0.166666667
uFNM9ICvZN0TEbURIpiIDQ,107.5,-29,68.5,-18.5,25.5,-7.25,11,-3,4,-1,44,3.5,2.443181818,-0.659090909,1.556818182,-0.420454545,0.579545455,-0.164772727,0.25,-0.068181818,0.090909091,-0.022727273
uFTcyheegHAdRobLf_4Siw,781.25,-223.5,403.375,-211,191.5,-82.5,80,-28.25,65.5,-26,237,3.5,3.296413502,-0.943037975,1.702004219,-0.890295359,0.808016878,-0.348101266,0.337552743,-0.119198312,0.276371308,-0.109704641
Ugh0_VdoMj0JYaKMUTQfrQ,35.25,-12,19.5,-7,9.5,-4,10,-3,4,0,23,3.5,1.532608696,-0.52173913,0.847826087,-0.304347826,0.413043478,-0.173913043,0.434782609,-0.130434783,0.173913043,0
Ugkr2hV3J6sXdpF48G42yg,42,-5.5,24.25,-12,5,0,3,-3,1,-1,15,3,2.8,-0.366666667,1.616666667,-0.8,0.333333333,0,0.2,-0.2,0.066666667,-0.066666667
UglIW3RciYxD701IaiDn8A,24.5,-1,14,0,6,-2,4,0,0,0,10,4,2.45,-0.1,1.4,0,0.6,-0.2,0.4,0,0,0
uhX3mfuapCkWqFJkPjrMZA,58,-29.625,37.5,-24,17,-12.75,7,-4,10,-3,13,3.5,4.461538462,-2.278846154,2.884615385,-1.846153846,1.307692308,-0.980769231,0.538461538,-0.307692308,0.769230769,-0.230769231
uHyvmKKhKM0sip12o4HyFA,39,-29,55,-35,15,-15,12,-4,6,-5,20,3.5,1.95,-1.45,2.75,-1.75,0.75,-0.75,0.6,-0.2,0.3,-0.25
UI4lGUcqc4YyzXJ2Uqe6BQ,21.5,-13,26.75,-15.5,6,-9,3,-1,7,-1,12,3,1.791666667,-1.083333333,2.229166667,-1.291666667,0.5,-0.75,0.25,-0.083333333,0.583333333,-0.083333333
uiblCNxg83Q44bA2PYKuYQ,28,-5.5,29.25,-10,4,-2,3,0,5.5,-1,13,4,2.153846154,-0.423076923,2.25,-0.769230769,0.307692308,-0.153846154,0.230769231,0,0.423076923,-0.076923077
uiShreF9oKvzuqxWWxECAw,152.625,-73.75,132.125,-64,40.5,-8,15.75,-4.5,14.5,-12,63,3,2.422619048,-1.170634921,2.097222222,-1.015873016,0.642857143,-0.126984127,0.25,-0.071428571,0.23015873,-0.19047619
uJEot284h2qJbrWOgfAG5w,46.5,-12,27.5,-6,15.75,-3,5,-3,5,-2,14,4,3.321428571,-0.857142857,1.964285714,-0.428571429,1.125,-0.214285714,0.357142857,-0.214285714,0.357142857,-0.142857143
UkpkgsNWiurnsNRkDzevmg,122.25,-30.5,77,-17,23,-10,18,-5,9.5,-5,33,3.5,3.704545455,-0.924242424,2.333333333,-0.515151515,0.696969697,-0.303030303,0.545454545,-0.151515152,0.287878788,-0.151515152
UlI0TksGFiIXtcbtg2KalQ,84,-33.25,74,-47,26,-14,8,-5,11,-9,43,3,1.953488372,-0.773255814,1.720930233,-1.093023256,0.604651163,-0.325581395,0.186046512,-0.11627907,0.255813953,-0.209302326
uLzgiSqVg5Pr93VVXSdOlg,947.5,-201.5,478.875,-211.75,222.25,-82.25,93.5,-17.5,99.5,-26,355,4.5,2.669014085,-0.567605634,1.348943662,-0.596478873,0.626056338,-0.231690141,0.263380282,-0.049295775,0.28028169,-0.073239437
umN-Nj23wd1-kH7hkAneFg,25.5,-10.5,30.5,-3,9,-1,2,-1,6,0,11,4,2.318181818,-0.954545455,2.772727273,-0.272727273,0.818181818,-0.090909091,0.181818182,-0.090909091,0.545454545,0
UmsRsglkyspIfrqmuP0uEw,14.25,0,34.25,-7.5,13.5,-6,1,0,7,0,18,4.5,0.791666667,0,1.902777778,-0.416666667,0.75,-0.333333333,0.055555556,0,0.388888889,0
uNjoyF_qlLqOSEEYVpTkLg,106.25,-109,104.25,-65.5,31,-26.5,29,-13.5,25.75,-9.5,68,3.5,1.5625,-1.602941176,1.533088235,-0.963235294,0.455882353,-0.389705882,0.426470588,-0.198529412,0.378676471,-0.139705882
uNKc0RnUClv-Nk6pU34QXw,14,-17,12,-24,1,-8,2.5,-2.5,0,-3,10,2.5,1.4,-1.7,1.2,-2.4,0.1,-0.8,0.25,-0.25,0,-0.3
uNLvQTK7DnLGRvDUD-i4JA,40,-11,18.25,-6,2,-22,12.5,-5,4,-2,17,2.5,2.352941176,-0.647058824,1.073529412,-0.352941176,0.117647059,-1.294117647,0.735294118,-0.294117647,0.235294118,-0.117647059
uP2-0N59oW5lggIyvdfWkQ,275,-80.5,161,-71.5,59.75,-29.5,33,-6,32,-14,82,3.5,3.353658537,-0.981707317,1.963414634,-0.87195122,0.728658537,-0.359756098,0.402439024,-0.073170732,0.390243902,-0.170731707
UpbTdzW9OoVrnbpHyxnMWg,317.625,-117.375,234.375,-108.5,66.125,-51.875,25.5,-19,32,-17.5,105,3.5,3.025,-1.117857143,2.232142857,-1.033333333,0.629761905,-0.494047619,0.242857143,-0.180952381,0.304761905,-0.166666667
UPiwhHLu9xr-82QMKeURqg,25.75,-7.5,36,-10.5,13.5,-5.75,8.5,-3.5,2,-2,14,3.5,1.839285714,-0.535714286,2.571428571,-0.75,0.964285714,-0.410714286,0.607142857,-0.25,0.142857143,-0.142857143
UpXigk3SzQR9v4xct_xEVQ,108.5,-48.5,121,-30,30.5,-13,15.5,-7,13.5,-3,53,3,2.047169811,-0.91509434,2.283018868,-0.566037736,0.575471698,-0.245283019,0.29245283,-0.132075472,0.254716981,-0.056603774
us3kdkEL7ne-88pKhvko7A,32.5,-6,15.5,-3,4,0,1,0,0,0,18,4.5,1.805555556,-0.333333333,0.861111111,-0.166666667,0.222222222,0,0.055555556,0,0,0
UscHTL4dosXCsya15keQqQ,13.5,-9.25,20.75,-9.5,5,-6,3.5,0,2,0,11,2.5,1.227272727,-0.840909091,1.886363636,-0.863636364,0.454545455,-0.545454545,0.318181818,0,0.181818182,0
uUvnimNxg15Ds9r0SC3oMg,145.25,-85,100.75,-90.25,29.75,-32.5,27.5,-12,8,-8,56,3,2.59375,-1.517857143,1.799107143,-1.611607143,0.53125,-0.580357143,0.491071429,-0.214285714,0.142857143,-0.142857143
uVzcDI3s3oFb1wzDDar0mQ,57,-28,56.5,-15.5,14.5,-7.5,4,-8.5,10,-3,41,3.5,1.390243902,-0.682926829,1.37804878,-0.37804878,0.353658537,-0.182926829,0.097560976,-0.207317073,0.243902439,-0.073170732
uwlQWhtrqm8k7CZwrNtRsg,136.5,-30.25,86.75,-62.5,38,-10.5,16.5,-3.5,19,-3,50,4,2.73,-0.605,1.735,-1.25,0.76,-0.21,0.33,-0.07,0.38,-0.06
UX1pAKQtRHX5fejaWbIy6Q,46,-21,65.5,-42.5,15,-13.5,7,-5,3,-4,22,3,2.090909091,-0.954545455,2.977272727,-1.931818182,0.681818182,-0.613636364,0.318181818,-0.227272727,0.136363636,-0.181818182
UxC1BmMSuYRH38YBvSTnKw,46,-21,24,-13,8,-6,8.5,0,2,0,18,3,2.555555556,-1.166666667,1.333333333,-0.722222222,0.444444444,-0.333333333,0.472222222,0,0.111111111,0
uzAQ_-HefBY2Pe-zrLXskw,27.25,-28.5,17.75,-28.5,13.5,-7.5,6,-3,4.5,-3,13,2,2.096153846,-2.192307692,1.365384615,-2.192307692,1.038461538,-0.576923077,0.461538462,-0.230769231,0.346153846,-0.230769231
v_xuLfW7TXBsQctpOuPvQw,242,-135.75,139.5,-88,61.25,-33.25,23.5,-10,25,-12,90,3,2.688888889,-1.508333333,1.55,-0.977777778,0.680555556,-0.369444444,0.261111111,-0.111111111,0.277777778,-0.133333333
V2gKY1W1byaAXFmOd111CA,36.5,-22,27.25,-7,6,-9.5,1,-1,0,0,13,3.5,2.807692308,-1.692307692,2.096153846,-0.538461538,0.461538462,-0.730769231,0.076923077,-0.076923077,0,0
V6mrVw6BpZhiE_Bn3G_Rog,34.5,-44,59,-32.25,16,-13,9,0,4,-3,23,3,1.5,-1.913043478,2.565217391,-1.402173913,0.695652174,-0.565217391,0.391304348,0,0.173913043,-0.130434783
v95ot_TNwTk1iJ5n56dR0g,58.25,-67.25,69.625,-46,21,-11,20,-2,26.25,-5,23,3,2.532608696,-2.923913043,3.027173913,-2,0.913043478,-0.47826087,0.869565217,-0.086956522,1.141304348,-0.217391304
VaLnPWq6cLnK5x2wXBVOKQ,132.25,-56.5,86.5,-20.5,25,-9.5,30,-6,11.5,-4,34,3.5,3.889705882,-1.661764706,2.544117647,-0.602941176,0.735294118,-0.279411765,0.882352941,-0.176470588,0.338235294,-0.117647059
vCjosSwslY0Cuc6NjZavRw,49.25,-19.5,31.5,-23.75,18,-4,3,-1,4,-1.5,24,3,2.052083333,-0.8125,1.3125,-0.989583333,0.75,-0.166666667,0.125,-0.041666667,0.166666667,-0.0625
VC-S7T5aSOP9HTKu_TNHKA,76.5,-52.75,67.75,-46.5,16,-20.5,20.5,-7,3,-2,47,2.5,1.627659574,-1.122340426,1.441489362,-0.989361702,0.340425532,-0.436170213,0.436170213,-0.14893617,0.063829787,-0.042553191
vctaNms-o_VDHWCAbldFjQ,115.375,-49,54.25,-26,25.25,-8,6,-2,10.5,-3.5,24,3,4.807291667,-2.041666667,2.260416667,-1.083333333,1.052083333,-0.333333333,0.25,-0.083333333,0.4375,-0.145833333
VDdX2TGa9hNHwjzrnVSC_A,105.5,-17,160.25,-24.5,43.5,-5,13.5,-5,5,-2,50,4.5,2.11,-0.34,3.205,-0.49,0.87,-0.1,0.27,-0.1,0.1,-0.04
vede55OuMkwUNd4wnr8GqA,89.75,-27.5,47.5,-22.5,16.5,-18.5,12.5,-1,11,-5,27,3,3.324074074,-1.018518519,1.759259259,-0.833333333,0.611111111,-0.685185185,0.462962963,-0.037037037,0.407407407,-0.185185185
Veh0kB2ErSaKsH5v6o7nwQ,91,-28.5,69,-23.5,24.5,-6,4,-1.5,7,-6.5,32,3.5,2.84375,-0.890625,2.15625,-0.734375,0.765625,-0.1875,0.125,-0.046875,0.21875,-0.203125
VeYLpoglt8XepYdN2PjSmA,140.75,-48.5,84.25,-31.25,43.25,-17.5,17.5,0,23.5,-5,62,3.5,2.27016129,-0.782258065,1.358870968,-0.504032258,0.697580645,-0.282258065,0.282258065,0,0.379032258,-0.080645161
vflFNEBMH1GSSjvZx3ItdA,83.5,-108,88.625,-55.75,33.5,-19,13,-2,18.25,-7,70,3.5,1.192857143,-1.542857143,1.266071429,-0.796428571,0.478571429,-0.271428571,0.185714286,-0.028571429,0.260714286,-0.1
